k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Caudovirales|f__Siphoviridae|g__Siphoviridae_noname|s__Lactococcus_phage_jm2	0	0	0	0	0	0	0	0	0.99069	0	0	1.35352	0	0	0	0	0	0	0	0	0	0	0	1.56705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.68643	0	2.16757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.04836	0	0	0	0	0	0	0	0	0	0	0.39966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.64574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.09706	0	0	0	0	0	0	9.95646	0.52999	0	0	0	0	0	0	0	0.69023	0	0	0	0	0	0.3044	0	0	0	0	0.63747	0	0	0	0	0	0	0	0.32078	0.24046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.20127	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_champanellensis	0	0	0	0	0	0	0	0	0.53067	0	0	0.00309	0	0	0	0	0	0	0	0	0.04125	0.84954	0	0.00057	0.00114	0	0	0	0	0.2245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.06194	0	0	0.00612	0	0	0	0	0.34389	0	0	0	0	0	0	0	0	0	0	0	0	3.4558	0	0	0	0	0	0.31247	0	0.05657	0	0	0	0	0	0	0	0	0	0	0	0	0.0549	0	0	0	0	0	0	0	0	0	0.01026	0	0.9422	0	0	0	0	0.33095	0	0	0	0	0	0	0	0	0	0	0	0.66686	0	0	0	0	0	3.04276	0	0	0	0	0	0.78617	0	0	0	0	0	0	0	0	0	0	0	0.01253	0	0	0	0	0	0	0	0	0.92077	0	0	0	0.86676	0	0	0	0	0	0.01046	0	0	0	0	0	0	0	0	0.0834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01739	0	0	0.49425	0	0	0	0	0	0	0	0.38236	0	0	0	0	0	0.76448	0.62781	0.64474	0.00032	0	0	0.01255	0	0.26329	0	0	0	0	0	0	0.67583	0.00156	3.89346	0	0	0	0	0	0	0.46782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00121	0	0.61639	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_noname|g__Clostridiales_noname|s__Bacteroides_pectinophilus	0	0	0	0	0	0	0	0	0.32637	0	0	0	0	0	0	0	1.42876	0	0	0	0	0	0	0	0	0	0	0	0	3.06199	0	0.00062	0	0.82126	0	0	0	0	0	0	0	0	0.00101	0.00036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.02239	0	0	0	0	1.59039	0	0	0	0	0	0	0	0	0	0.01554	0	2.15006	0	0.50286	0	0	1.56607	0	0	0	0	0	0	0	1.97045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0474	0	0	0	0.74279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.23558	0	0	0	0	0	0	0	0	0.00226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.36989	0	0	0	0	0	0	0	0	0	1.12192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0251	0	0	0	0	0	0	0	0.45249	0	0	0	0.04762	0	0.9153	3.53883	0	0.00016	0	0.00039	0	1.7606	0	0	0	0	0	0	0	0	0	1.36715	0	0	0	0	0	0.00259	0	0	1.04051	3.24027	0	7.48698	0	0.00707	0	0	0.00983	0	12.94335	0
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Caudovirales|f__Siphoviridae|g__Siphoviridae_noname|s__Lactococcus_phage_936_sensu_lato	0	0	0	0	0	0	0	0	0.31955	0	0	0.9031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.34229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.21433	0	0	0	0	0	0	0	0	0	0	0	0	0.55594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11122	0	0	0	0	1.5713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.92142	0	0	0.61264	0	0	0.33545	0	0	0	2.17313	0	0	0	0.28679	0	0	0	0	0	0	0	0.5576	0	0.13989	0	0.31029	1.06675	0.04706	0	0	0	0	0	0	0	0	0	0	0.19821	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_finegoldii	0	0	0	0	0	0	0	0	0.02652	0	0	0	0.00057	0.54007	0	0	0	0.88266	0	0.00018	0	0	0	0	0.21405	0	0	0.32948	0.02568	0	0	0.00555	0.11751	0	0	17.29086	1.23644	1.94587	0	0	0.07085	0.00069	0.00148	0.56714	1.4599	0	0	0	0.00137	0	0.58612	0.13027	0	0	0	0	0.00114	0	0	0.00255	0	0	0	0	0	0.00136	0	0	0	0	0.8931	0.27781	0	0	0	0	0.0618	0.09611	0	0	0	0	1.09288	0.00204	0	0.00013	2.55599	0	0.77138	0.2166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.71842	0	1.55801	0	0	0	0	0	0.09088	0	0	0.26658	0	0.40222	0	0	0	0.58318	0	0	0	0.00051	0	0	0	0.03195	0	0	0	0	0	0	0.70352	0	0.46728	0	0.12449	0	0	0	0	0	0.28526	0	0.15891	0.09819	0	0.62974	0	0	0.34079	0	0	0	0	0	0	0.06915	1.32721	0	0	0.29103	0	0	0	0.70486	0	0	0	0	0.16783	0	4.51096	0	0	0.11258	0.2724	0	0	0.66669	0	0	0	0	0.23384	0	0	0	2.39591	0.00754	0.40862	0.38251	0	2.35633	0	0	0	0	0	0	0	0.00048	0	0	0	0.01275	0	0.00025	0.4336	0	0	0.07614	0.00521	0	0	0	0.0569	0	0	0	0.37642	0.00016	0	0	0	0	0	0	0.03155	0.10387	0	0	0	0.17323	0.00591	1e-04	0.03394	1.24141	0	0.00037	0	0.86408	0	0.0465	0.41352	1.31702	0.00013	1.07039	0.01156	0	0.25983	0	0	0	0	0	0.13343	0.23976	0	0	0	0	1.44996	0.31594	0	0	0.2275	0	0	0.87581	0	0	0	0.00044	1.58781	0	0.01035	0	0	0	0	0	0	0	0.00045	0	1.32597	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Leuconostocaceae|g__Leuconostoc|s__Leuconostoc_unclassified	0	0	0	0	0	0	0	0	0.00575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00381	0	0	0	0.0036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Eukaryota|p__Ascomycota|c__Saccharomycetes|o__Saccharomycetales|f__Saccharomycetaceae|g__Naumovozyma|s__Naumovozyma_unclassified	0	0	0	0	0	0	0	0	0.00288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00533	0.0033	0.00219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Lactococcus|s__Lactococcus_raffinolactis	0	0	0	0	0	0	0	0	0.00125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00031	0	0	0	0	0	0	0
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Caudovirales|f__Siphoviridae|g__Siphoviridae_noname|s__Lactococcus_phage_phi7|t__PRJNA213073	0	0	0	0	0	0	0	0	1.22744	0	0	0.85277	0	0	0	0	0.27426	0	0	0	0	0	0	0.77678	0	0	0	0	0	0	0.09208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.31236	0	0.54446	0	0	0	0	0	0	0	0	0	0	1.61336	0	0	0.10644	0	0.26647	0	0	0	0	0	0	0	0.24344	0	0	0.57163	0	0	0	0	0	0	0	0	0	0.95822	0	0	0	0	3.20489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.11518	0	0	0	0	0	0	0	0.56352	0.29688	0	0	0.67358	0	0.28733	0	0.61268	0	0	0	0	0.30356	0	0	0.26017	0	0	0	0	0	0	0	0	0	0.78627	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.45547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.18019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Caudovirales|f__Siphoviridae|g__Siphoviridae_noname|s__Lactococcus_phage_jm2|t__PRJNA213074	0	0	0	0	0	0	0	0	0.99069	0	0	1.35352	0	0	0	0	0	0	0	0	0	0	0	1.56705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.68643	0	2.16757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.04836	0	0	0	0	0	0	0	0	0	0	0.39966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.64574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.09706	0	0	0	0	0	0	9.95646	0.52999	0	0	0	0	0	0	0	0.69023	0	0	0	0	0	0.3044	0	0	0	0	0.63747	0	0	0	0	0	0	0	0.32078	0.24046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.20127	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Faecalibacterium|s__Faecalibacterium_prausnitzii|t__GCF_000210735	0	0	0	0	0	0	0	0	0.66495	0	0	0	0	0.37145	0	0	0	0	0.85024	0	0	0	0	0	0	0	0.96822	0	2.07248	0	1.2257	1.15001	0.63984	0	0.72199	0	0.35558	0	0.68186	0	0.41643	0.50492	1.51648	1.45061	0	0	0	0	0	0	0	0	0	0	0	0	1.21482	0	0.93009	0	0	0	1.45242	1.43258	0	0	0	0.84446	1.38046	0	0.56367	1.65984	0	0.38724	0	1.89103	0	0	0	0	0	1.36423	0	0	0	0	0	3.10034	0.7678	0	0	0	0	0	0	0	0	1.689	0.59204	0	0	0	0	0	0	0	0	0	0	1.3396	1.16702	0	2.21207	0.32637	0	0.7813	0	0	0	1.91954	0	0	0	0	0	1.67789	0.40948	0	0	0	0	1.14681	0	0	0.78223	0	0	0.21556	0	0	0.56396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.84375	0	0	0	0	1.12289	0	0	0	0.84633	1.19798	0	0	0	0.63473	0	0	3.20318	3.12411	0	0	0	0	0	0.5934	0	0.87652	0	0	0	0	1.42775	0	0	0.59868	0	1.46285	0	0	0	1.25628	2.9914	0.30275	0	0	0	0.74771	0.40525	0	0	2.83214	0	0	0	1.2701	0	0	1.37409	0	1.88583	0	2.81126	0	0	0	1.59869	0	0	0	0	0	0	0	0	0	0	0.95214	0	0	0.45628	0	0	1.48268	0	0	0	0.82552	1.68182	0.60526	3.58713	0	0	0.59059	0.56282	0	0.4934	1.90129	0	0	0.41756	0	1.60975	0.74351	1.08254	0.40501	0	1.58321	0	0	0	0	0	1.2696	0	0	0	1.42996	0.30554	0	0	0	0	0	0	0.45547	0.69273	0	0	2.2357	0	0.32941	0	2.23225	0.30262	0.51064	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_champanellensis|t__GCF_000210095	0	0	0	0	0	0	0	0	0.53067	0	0	0.00309	0	0	0	0	0	0	0	0	0.04125	0.84954	0	0.00057	0.00114	0	0	0	0	0.2245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.06194	0	0	0.00612	0	0	0	0	0.34389	0	0	0	0	0	0	0	0	0	0	0	0	3.4558	0	0	0	0	0	0.31247	0	0.05657	0	0	0	0	0	0	0	0	0	0	0	0	0.0549	0	0	0	0	0	0	0	0	0	0.01026	0	0.9422	0	0	0	0	0.33095	0	0	0	0	0	0	0	0	0	0	0	0.66686	0	0	0	0	0	3.04276	0	0	0	0	0	0.78617	0	0	0	0	0	0	0	0	0	0	0	0.01253	0	0	0	0	0	0	0	0	0.92077	0	0	0	0.86676	0	0	0	0	0	0.01046	0	0	0	0	0	0	0	0	0.0834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01739	0	0	0.49425	0	0	0	0	0	0	0	0.38236	0	0	0	0	0	0.76448	0.62781	0.64474	0.00032	0	0	0.01255	0	0.26329	0	0	0	0	0	0	0.67583	0.00156	3.89346	0	0	0	0	0	0	0.46782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00121	0	0.61639	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_noname|g__Clostridiales_noname|s__Bacteroides_pectinophilus|t__GCF_000155855	0	0	0	0	0	0	0	0	0.32637	0	0	0	0	0	0	0	1.42876	0	0	0	0	0	0	0	0	0	0	0	0	3.06199	0	0.00062	0	0.82126	0	0	0	0	0	0	0	0	0.00101	0.00036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.02239	0	0	0	0	1.59039	0	0	0	0	0	0	0	0	0	0.01554	0	2.15006	0	0.50286	0	0	1.56607	0	0	0	0	0	0	0	1.97045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0474	0	0	0	0.74279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.23558	0	0	0	0	0	0	0	0	0.00226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.36989	0	0	0	0	0	0	0	0	0	1.12192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0251	0	0	0	0	0	0	0	0.45249	0	0	0	0.04762	0	0.9153	3.53883	0	0.00016	0	0.00039	0	1.7606	0	0	0	0	0	0	0	0	0	1.36715	0	0	0	0	0	0.00259	0	0	1.04051	3.24027	0	7.48698	0	0.00707	0	0	0.00983	0	12.94335	0
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Caudovirales|f__Siphoviridae|g__Siphoviridae_noname|s__Lactococcus_phage_936_sensu_lato|t__PRJNA17737	0	0	0	0	0	0	0	0	0.31955	0	0	0.41647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.34229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.21433	0	0	0	0	0	0	0	0	0	0	0	0	0.55594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.43531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.92142	0	0	0.61264	0	0	0.33545	0	0	0	0	0	0	0	0.28679	0	0	0	0	0	0	0	0.5576	0	0	0	0.31029	1.06675	0	0	0	0	0	0	0	0	0	0	0	0.19821	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_finegoldii|t__Bacteroides_finegoldii_unclassified	0	0	0	0	0	0	0	0	0.02652	0	0	0	0.00057	0.54007	0	0	0	0.88266	0	0.00018	0	0	0	0	0.21405	0	0	0.32948	0.02568	0	0	0.00555	0.11751	0	0	17.29086	1.23644	1.94587	0	0	0.07085	0.00069	0.00148	0.56714	1.4599	0	0	0	0.00137	0	0.58612	0.13027	0	0	0	0	0.00114	0	0	0.00255	0	0	0	0	0	0.00136	0	0	0	0	0.8931	0.27781	0	0	0	0	0.0618	0.09611	0	0	0	0	1.09288	0.00204	0	0.00013	2.55599	0	0.77138	0.2166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.71842	0	1.55801	0	0	0	0	0	0.09088	0	0	0.26658	0	0.40222	0	0	0	0.12483	0	0	0	0.00051	0	0	0	0.03195	0	0	0	0	0	0	0.70352	0	0.46728	0	0.12449	0	0	0	0	0	0.28526	0	0.15891	0.09819	0	0.62974	0	0	0.34079	0	0	0	0	0	0	0.06915	1.32721	0	0	0.29103	0	0	0	0.70486	0	0	0	0	0.16783	0	4.51096	0	0	0.11258	0.2724	0	0	0.66669	0	0	0	0	0.23384	0	0	0	2.39591	0.00754	0.40862	0.38251	0	2.35633	0	0	0	0	0	0	0	0.00048	0	0	0	0.01275	0	0.00025	0.4336	0	0	0.07614	0.00521	0	0	0	0.0569	0	0	0	0.37642	0.00016	0	0	0	0	0	0	0.03155	0.10387	0	0	0	0.17323	0.00591	1e-04	0.03394	1.24141	0	0.00037	0	0.86408	0	0.0465	0.41352	1.31702	0.00013	1.07039	0.01156	0	0.25983	0	0	0	0	0	0.13343	0.23976	0	0	0	0	1.44996	0.31594	0	0	0.2275	0	0	0.87581	0	0	0	0.00044	1.58781	0	0.01035	0	0	0	0	0	0	0	0.00045	0	1.32597	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Lactococcus|s__Lactococcus_raffinolactis|t__GCF_000327305	0	0	0	0	0	0	0	0	0.00125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00031	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rickettsiales	0	0	0	0	0	0	0	0	0	0.03142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rickettsiales|f__Rickettsiaceae	0	0	0	0	0	0	0	0	0	0.03142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
