k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Oscillospiraceae|g__Oscillibacter|s__Oscillibacter_sp_KLE_1728	0	0	0	0	0	0.59044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.25577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.45295	0	0	0	0	0	0.84049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.57942	0	0.74713	0	0	0	0	0	0	0	0.46048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.35036	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Pantoea|s__Pantoea_unclassified	0	0	0	0	0	0.03109	0	0	0.00588	0	0	0	0	0	0	0	0.10281	0	0.00495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00433	0	0	0	0.01669	0.00673	0	0	0	0	0	0	0	0	0	0	0.02748	0	0	0	0	0.01601	0	0	0	0	0	0	0	0.01589	0	0.00673	0	0	0	0	0.00459	0.02686	0	0	0	0	0	0	0	0	0	0	0	0.00643	0	0	0	0	0	0	0.0041	0	0	0.07757	0	0	0	0	0	0	0	0	0.00516	0	0.0319	0	0	0	0	0	0	0	0.0071	0	0	0	0	0	0	0	0.01827	0.01702	0	0.02099	0.00475	0	0	0	0	0	0	0	0	0	0	0	0.01531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03875	0	0	0	0.13427	0.01511	0.15855	0	0	0.00479	0	0	0	0.03421	0	0	0	0	0	0.00247	0	0	0.00482	0	0	0	0.00256	0	0	0	0.02906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00339	0	0	0	0	0.00421	0	0.00558	0	0	0	0	0	0	0	0	0.01844	0.04847	0	0	0.02872	0.00821	0	0.0053	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelotrichaceae_noname|s__Eubacterium_dolichum	0	0	0	0	0	0.0194	0	0	0	0	0.00801	0	0	0	0	0	0	0	0	0	0	0	0	0.00249	0	0	0	0	0	0	0	0	0	0	0.07536	0	0	0	0	0	0	0	0	0	0	0	0	0.00071	0	0.1227	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00668	0	0	0	0	0.04952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02264	0	0.00425	0	0	0.02236	0	0	0.00284	0	0	0	0.07834	0.01016	0.00709	0	0.02036	0	0.0527	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0075	0	0.00469	0	0	0	0	0	0	0	0	0	0	0.00653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05107	0	0	0	0	0	0	0.0149	0	0	0.01147	0	0	0	0	0	0	0	0	0.30421	0.01978	0	0	0	0	0	0.00161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01168	0	0.01235	0	0	0	0	0.00319	0	0.00382	0.12957	0.00696	0.12153	0	0.00731	0	0	0	0	0	0.00034	0	0	0.00042	0.03364	0	0.00749	0	0.18819	9e-04	0.03706	0	0.0012	0	0	0	0	0	0.01732	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Dorea|s__Dorea_unclassified	0	0	0	0	0	0.01596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.17803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.83147	0	0	0	0	0	0	0	0.27756	0	0	0	0	0	0	0.08887	0	0	0	0.00174	0.17123	0	0.46501	0	0	0	0	0	0	0	0	0.0229	0	0	0	0	0	0.09453	0.15881	0.02572	0	0	0	0	0	0.01985	0	0	0	0	0	0	0	0	0.23049	0	0	0	0	0	0	0	0	0	0	0	0.03948	0	0.13968	0	0	0	0.3635	0	0.02052	0.0286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.19782	0.25141	0.53459	0	0	0	0	0	0	0	0	0	0	0	0	0.01318	0.00613	0	0	0	0.01044	0	0	0.06198	0	0	0	0	0	0	0	0	0	0.15979	0	0	0.06362	8e-05	0	0	0	0.00033	0	0	0	0	0	0.08553	0	0	0	0	0	0	0	0.12725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.41331	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella_unclassified	0	0	0	0	0	0.00571	0	0	0.0187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02619	0	0	0	0	0	0.02572	0	0	0	0	0	0.00312	0	0	0	0	0	0	0	0	0	0	0	0.56177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01628	0	0	0	0	0	0	0	0	0	0	0	0.0037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.22399	0	0.00615	0	0	0	0	0	0	0	0	0.00306	0	0	0	0	0.0016	0	0	0	0	0	0	0.01028	0.31923	0	0	0	0	0.00125	0	0	0	0	0	0	0	0	0	0	0	0	0.00107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01231	0	0	0	0	0	0.02505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_methylpentosum	0	0	0	0	0	0.00546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7e-04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03198	0	0	0	0	0	0	0	0	0	0	0.00041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00173	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00229	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00549	0	0	0	0	0	0	0	0.00282	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Scardovia|s__Scardovia_unclassified	0	0	0	0	0	0.00251	0	0	0	0	0	0.01794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00279	0	0	0.0112	0	0	0	0	0	0	0.00177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00282	0.00011	0	0	0	0	0	0.00184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00049	0	0	0.00911	0	0	0	0	0	0	0	0	0	0.00782	0	0	0	0	0	0.00513	0	0	0	0	0	0	0	0	0	0	0	0	0.00271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00954	0	0	0	0	0	0	0	0.00303	0	0	0.00727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelotrichaceae_noname|s__Erysipelotrichaceae_bacterium_2_2_44A	0	0	0	0	0	0.00137	0.00322	0	0.01085	0	0.00545	0.00067	0	0	0	0.0173	0	0	0	0	0.00933	0	0.00142	0	0	0.00645	0.00152	0.00207	0	0.00194	0.0032	0.00615	0	0.00253	0.00492	0	0	0	0.00864	0	0	0.00253	0	0.00518	0	0	0.00378	0	0	9e-04	0	0	0	0.00974	0	0.00062	0	0.00898	0	0	0.00107	0	0.00074	0.00025	0	0	0	0.00051	0	0.00591	0.00293	0	0.00109	0.00442	0	0	0	0	0.00213	0	0.00169	0.02168	0.00362	0.03817	0.00987	0	0	0.00295	0.00157	0	0	0.00066	0.00648	0	0.00018	0	0	0	0	0.02099	0	0.01521	0	0	0	0.0031	0	0	0	0.00114	0.0096	0	0	0	0	0	0	0	0	0	0.00398	0.01043	0.01535	0.00598	0.00055	0.00055	0.00305	0.00284	0	0	0.0118	0.00992	0.0028	0	0.01785	0.0018	0.04252	0.01806	0	0.00258	0.00233	0	0	0.00492	0.00927	0.01095	0.00408	0.01973	0.01413	0.00028	0.00049	0	0.01023	0.00264	0.0045	0.00288	0.00196	0	0	0.00404	0	0	0	0.00423	0.00704	0.00123	0.00233	0.02703	0.0102	0.00753	0.0075	0.00497	0.00115	0.00148	0.00272	0.00178	0.00724	0.05326	0.00724	0.02363	0.04572	0.16423	0.01002	0.05049	0.00015	0.02484	0	0.01095	0.01421	0.00481	0	0.00178	0	0	0	3e-04	0.01432	0.00248	0.00579	0.00068	0	0.00162	0.00042	0	0.06596	0.00573	0.00511	0.00022	0	0.00207	0.00059	0.00179	0.0063	0.00114	0.10829	0.00127	0	0.00015	0	0.02095	0.01929	0.11481	0.00385	0.01552	0.00185	0.00119	0.00534	0.00409	0.00754	0.00156	0.0014	0.00511	0	0.00103	0.00686	0.00215	0	0.00252	0.02426	0.0044	0	0.02775	0	0.00768	0.00222	0.01088	0.00557	0.0026	0.02786	0.00695	0	0.00207	0.00204	0	0.00195	0	0	0.0138	0.01276	0.00368
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelotrichaceae_noname|s__Erysipelotrichaceae_bacterium_6_1_45	0	0	0	0	0	0.00127	0	0	0.00355	0	0.00546	0.00255	0	0	0	0.00406	0	0	0	0.00166	0.03193	0	0	0.00076	0	0.00059	0.00082	0	0	0	0	0	0	0	0.00076	0	0	0.00238	0.00666	0.00227	0	0.00169	0	0	0	0.00136	0	0	0	0.00362	0	0	0.0045	0.00641	0	0	0.00072	0	0	0	0.00314	0.00603	0	0.00416	0	0.00072	0	0.00641	0	0.00015	0	0	0.00029	0.04273	0	0	0	0	0.00722	0	0	0.01304	0.001	0.0277	0.01758	0	0	0.00113	0.0475	0	0	0	0.00352	0	0	7e-04	0	0	0.00018	0	0.00094	0.00499	0	0	0	0	0	0	0.00099	0.00088	0	0.00054	0	0	0	0	0	0.00027	0	0	0.00206	0	0.0029	0	0	0	0.00339	0.00226	0	0.00286	0.00044	0.00335	0.00116	0	0	0.00025	0.00759	0	0	0.02094	0.00151	0.00337	0	0	0	0.00077	0	0.00312	0.00578	0.00066	0.00373	0.00159	0.00262	0.00249	0	0	0	0	0	0.0024	8e-04	0	0	0.00173	0.15615	0.00247	0	0.01285	0.00243	0.00389	0	5e-04	0	0	0	0	0.00076	0.00106	0	0.00473	0.0175	0.13425	0.00145	0.02638	0	0.00043	0	0.0093	0	0.00083	0	0	0	0	0	0.00136	0.00468	0	0.00469	0.02567	0	0.00056	0	0	0.0021	0.00139	0	0	0	0.00116	0.00426	0	0.00048	0	0.02525	0	0	0.002	0	0.00149	0	0.00101	0	0.0204	0	0.00286	0.00318	0.00172	0.0039	0.00146	0	0.00157	0.00141	0.0024	0.00053	0.0146	0.00291	0	0	0	0	0.00594	0	0.00107	0	0.00257	0	0.00046	0.01443	0	0	0	0	0	0	0.00013	0	0	0.00365	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname|s__Lachnospiraceae_bacterium_5_1_57FAA	0	0	0	0	0	0.00108	0	0	0	0	0.00382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04439	0	0	0	0	0	0	0	0.00073	0	0	0	0	0	0	0	0	0	0	0	0.03571	0.02145	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00913	0	0.06851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00989	0	0	0	0	0.03486	0.00431	0	0.00079	0	0	0.1682	0	0.07023	0	0	0	0.00823	0	0	0	0	0	0.00522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00071	0	0	0	0	0	0.00067	0	0	0	0	0	9e-04	0	0.04542	0.02837	0.05947	0.02308	0.08411	0	0	0.00094	0	0	0	0	0	0	0.05191	0.12171	0.51397	0	0.00333	0	0	0.02019	0.00017	0	0	0	0	0	0	0	0.00575	0	0	0	0.00324	0	0	1.50215	0.00511	0	0	0	0	0	0	0	0	0.01298	0	0	0.00248	0	0.05368	0.00094	0	0.00122	0	0	0	0	0.24783	0	0.00863	0.02707	0.00728	0	0.13948	0	0.0092	0	0	0	0	0	0	0.10823	0.01631	0.02948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Oscillospiraceae|g__Oscillibacter|s__Oscillibacter_sp_KLE_1745|t__GCF_000469445	0	0	0	0	0	2.8322	0	0	0	0.34182	0	0	0	0	0	0	0	0	0	0	0	0	0	0.29949	0	0.59468	0	0	0	0	0	0	0	0	0	0.2264	0	0.16049	0	0	0	0	0	0.11273	0	0	0	0	0	0	0	0.75951	0	0	0	0	0	1.22652	0	0	0	0	0	0	0	0	0	0.83003	0	0	0	0	0.23951	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.29569	0.58374	0	0	0.2208	0.09365	0	0	0	0	0.8055	0	0	0	0	0	0.29932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1343	0	0.64914	0	0.1016	0	0	0	0.09989	0.14886	0	0	0	0	0	0	0	0	0	0	0	0.4392	0.35426	0	0	0	0	0	0	0	0	0	0	0	0.7567	0	0	0	0	0.111	0.97716	0.1199	0.09433	0.19362	0.18239	0	0.22271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.56893	0	0.10344	0	0	0.21914	0.21975	0	0	0	0	0	0	0	0	0.15783	0	0	0.08582	0.10982	0	0	0	0	0.09926	0	0.08533	0	0.22108	0	0	0	0	0.15934	0	0	0	0	0.08451	0	0	0	0	0	0.13984	0	0	0.06944	0	0.42171	0	0	0	0	0	0	0	0	0	0.10325	0	0.1026	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_bolteae|t__GCF_000154365	0	0	0	0	0	1.7813	0	0	0	0.31472	0	0	0	0	0	0	0	0	0	0	2.62457	0	0	1.8043	0	0	0	0	0	0	0	0.4472	0	0	0	0.73022	0	0.26171	0	0.35939	0	0	0.12311	0	0	0	0	0	0	0	1.88315	0	0	0	0	0	3.26343	0	0	0	0	0.74899	0	0	4.43378	0.38044	0	0	0	1.62536	0.47815	0.22053	0.12499	0	0	0	0	0	0	0	0	0	0	0.40749	0.612	0	0	0	0	0	0	0	0.23713	0	0	0	0	0	0	0.82575	0	0.19329	0	3.45887	0	0.18177	0	0.35632	0	0	0.4319	0	0	0	0	0	0	0	0	0	2.10664	0	0	0	0	0	0	0	0	0	0	0.65731	0.7664	0	0	0	0	0.11089	0	0	0	0	0	0	0	0.33387	0	0.3461	0	0	0	0	0	0	0	0	0	0.25599	0	0	0	0	0	2.0645	0	0.15085	0	0	0.16486	0.16782	0.59181	0.81077	0	0	0	0	0.25508	0	0	0.34041	1.28183	1.86085	0	0	0	5.30095	3.06876	0	0	0	0	0	0	0	0.33992	0	0	0	1.15663	0	0	0	0.26211	0	0.29721	0	0	0	0	0	0	0	0.37604	0.1423	0	0	0	0.07169	0	0.37691	0.44451	0	0.57475	0	0	0	0	0	0.11963	0.41813	0	0	0	0	0	0.65211	0	0	0	0	0	0.47887	0	0.13155	1.45928	0	0	0.12899	0	0	1.68389	0	0	0	0	0.71827	0	0.26207	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Oscillospiraceae|g__Oscillibacter|s__Oscillibacter_sp_KLE_1728|t__GCF_000469425	0	0	0	0	0	0.59044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.25577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.45295	0	0	0	0	0	0.84049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.57942	0	0.74713	0	0	0	0	0	0	0	0.46048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.35036	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_hathewayi|t__GCF_000371445	0	0	0	0	0	0.088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.30873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.84002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.23944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelotrichaceae_noname|s__Eubacterium_dolichum|t__GCF_000154285	0	0	0	0	0	0.0194	0	0	0	0	0.00801	0	0	0	0	0	0	0	0	0	0	0	0	0.00249	0	0	0	0	0	0	0	0	0	0	0.07536	0	0	0	0	0	0	0	0	0	0	0	0	0.00071	0	0.1227	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00668	0	0	0	0	0.04952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02264	0	0.00425	0	0	0.02236	0	0	0.00284	0	0	0	0.07834	0.01016	0.00709	0	0.02036	0	0.0527	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0075	0	0.00469	0	0	0	0	0	0	0	0	0	0	0.00653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05107	0	0	0	0	0	0	0.0149	0	0	0.01147	0	0	0	0	0	0	0	0	0.30421	0.01978	0	0	0	0	0	0.00161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01168	0	0.01235	0	0	0	0	0.00319	0	0.00382	0.12957	0.00696	0.12153	0	0.00731	0	0	0	0	0	0.00034	0	0	0.00042	0.03364	0	0.00749	0	0.18819	9e-04	0.03706	0	0.0012	0	0	0	0	0	0.01732	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_methylpentosum|t__GCF_000158655	0	0	0	0	0	0.00546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7e-04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03198	0	0	0	0	0	0	0	0	0	0	0.00041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00173	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00229	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00549	0	0	0	0	0	0	0	0.00282	0	0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelotrichaceae_noname|s__Erysipelotrichaceae_bacterium_2_2_44A|t__GCF_000225685	0	0	0	0	0	0.00137	0.00322	0	0.01085	0	0.00545	0.00067	0	0	0	0.0173	0	0	0	0	0.00933	0	0.00142	0	0	0.00645	0.00152	0.00207	0	0.00194	0.0032	0.00615	0	0.00253	0.00492	0	0	0	0.00864	0	0	0.00253	0	0.00518	0	0	0.00378	0	0	9e-04	0	0	0	0.00974	0	0.00062	0	0.00898	0	0	0.00107	0	0.00074	0.00025	0	0	0	0.00051	0	0.00591	0.00293	0	0.00109	0.00442	0	0	0	0	0.00213	0	0.00169	0.02168	0.00362	0.03817	0.00987	0	0	0.00295	0.00157	0	0	0.00066	0.00648	0	0.00018	0	0	0	0	0.02099	0	0.01521	0	0	0	0.0031	0	0	0	0.00114	0.0096	0	0	0	0	0	0	0	0	0	0.00398	0.01043	0.01535	0.00598	0.00055	0.00055	0.00305	0.00284	0	0	0.0118	0.00992	0.0028	0	0.01785	0.0018	0.04252	0.01806	0	0.00258	0.00233	0	0	0.00492	0.00927	0.01095	0.00408	0.01973	0.01413	0.00028	0.00049	0	0.01023	0.00264	0.0045	0.00288	0.00196	0	0	0.00404	0	0	0	0.00423	0.00704	0.00123	0.00233	0.02703	0.0102	0.00753	0.0075	0.00497	0.00115	0.00148	0.00272	0.00178	0.00724	0.05326	0.00724	0.02363	0.04572	0.16423	0.01002	0.05049	0.00015	0.02484	0	0.01095	0.01421	0.00481	0	0.00178	0	0	0	3e-04	0.01432	0.00248	0.00579	0.00068	0	0.00162	0.00042	0	0.06596	0.00573	0.00511	0.00022	0	0.00207	0.00059	0.00179	0.0063	0.00114	0.10829	0.00127	0	0.00015	0	0.02095	0.01929	0.11481	0.00385	0.01552	0.00185	0.00119	0.00534	0.00409	0.00754	0.00156	0.0014	0.00511	0	0.00103	0.00686	0.00215	0	0.00252	0.02426	0.0044	0	0.02775	0	0.00768	0.00222	0.01088	0.00557	0.0026	0.02786	0.00695	0	0.00207	0.00204	0	0.00195	0	0	0.0138	0.01276	0.00368
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelotrichaceae_noname|s__Erysipelotrichaceae_bacterium_6_1_45|t__GCF_000242175	0	0	0	0	0	0.00127	0	0	0.00355	0	0.00546	0.00255	0	0	0	0.00406	0	0	0	0.00166	0.03193	0	0	0.00076	0	0.00059	0.00082	0	0	0	0	0	0	0	0.00076	0	0	0.00238	0.00666	0.00227	0	0.00169	0	0	0	0.00136	0	0	0	0.00362	0	0	0.0045	0.00641	0	0	0.00072	0	0	0	0.00314	0.00603	0	0.00416	0	0.00072	0	0.00641	0	0.00015	0	0	0.00029	0.04273	0	0	0	0	0.00722	0	0	0.01304	0.001	0.0277	0.01758	0	0	0.00113	0.0475	0	0	0	0.00352	0	0	7e-04	0	0	0.00018	0	0.00094	0.00499	0	0	0	0	0	0	0.00099	0.00088	0	0.00054	0	0	0	0	0	0.00027	0	0	0.00206	0	0.0029	0	0	0	0.00339	0.00226	0	0.00286	0.00044	0.00335	0.00116	0	0	0.00025	0.00759	0	0	0.02094	0.00151	0.00337	0	0	0	0.00077	0	0.00312	0.00578	0.00066	0.00373	0.00159	0.00262	0.00249	0	0	0	0	0	0.0024	8e-04	0	0	0.00173	0.15615	0.00247	0	0.01285	0.00243	0.00389	0	5e-04	0	0	0	0	0.00076	0.00106	0	0.00473	0.0175	0.13425	0.00145	0.02638	0	0.00043	0	0.0093	0	0.00083	0	0	0	0	0	0.00136	0.00468	0	0.00469	0.02567	0	0.00056	0	0	0.0021	0.00139	0	0	0	0.00116	0.00426	0	0.00048	0	0.02525	0	0	0.002	0	0.00149	0	0.00101	0	0.0204	0	0.00286	0.00318	0.00172	0.0039	0.00146	0	0.00157	0.00141	0.0024	0.00053	0.0146	0.00291	0	0	0	0	0.00594	0	0.00107	0	0.00257	0	0.00046	0.01443	0	0	0	0	0	0	0.00013	0	0	0.00365	0
